StartSize,PositionDir,Dir,Returnn,Abort,TotalGain
97.2222222260071,-9,0,-9,-9,-7.49999995545161,
91.9444444478034,91.9444444478034,-1,6,100,-9.99999995545161,
100.277777781802,-9,0,-9,-9,-20.8333332894502,
50.8333333334055,50.8333333334055,-1,6,97,-23.3333332894502,
5.83333332980671,-9,0,-9,-9,19.1666667141486,
48.6111111110032,48.6111111110032,-1,7,97,16.6666667141486,
6.66666666320601,-9,0,-9,-9,56.1111111619458,
50.277777777808,50.277777777808,-1,6,97,53.6111111619458,
5.83333332980671,-9,0,-9,-9,95.5555556099471,
48.8888888888051,48.8888888888051,-1,7,97,93.0555556099471,
6.38888888540419,-9,0,-9,-9,133.055555613348,
48.0555555554058,48.0555555554058,-1,7,97,130.555555613348,
6.94444444100782,-9,0,-9,-9,169.166666727746,
48.6111111110094,48.6111111110094,-1,7,97,166.666666727746,
97.2222222260071,-9,0,-9,-9,115.555555612748,
52.7777777780059,52.7777777780059,-1,10,97,113.055555612748,
9.99999999680934,-9,0,-9,-9,153.333333393945,
50.277777777808,50.277777777808,-1,6,97,150.833333393945,
5.83333332980671,-9,0,-9,-9,192.777777841946,
48.0555555554058,48.0555555554058,-1,7,97,190.277777841946,
6.94444444100782,-9,0,-9,-9,228.888888956344,
49.7222222222105,49.7222222222105,-1,6,97,226.388888956344,
97.500000003809,-9,0,-9,-9,176.111111174746,
50.5555555556098,50.5555555556098,-1,6,97,173.611111174746,
97.500000003809,-9,0,-9,-9,124.166666726546,
49.7222222222044,49.7222222222044,-1,6,97,121.666666726546,
98.0555555594064,-9,0,-9,-9,70.8333333893443,
91.6666666700077,91.6666666700077,-1,6,100,68.3333333893443,
100.000000004007,-9,0,-9,-9,57.500000055345,
50.277777777808,50.277777777808,-1,6,97,55.000000055345,
5.83333332980671,-9,0,-9,-9,96.9444445033463,
48.0555555554058,48.0555555554058,-1,7,97,94.4444445033463,
6.94444444100782,-9,0,-9,-9,133.055555617744,
48.0555555554058,48.0555555554058,-1,7,97,130.555555617744,
6.66666666320601,-9,0,-9,-9,169.444444509944,
49.7222222222044,49.7222222222044,-1,6,97,166.944444509944,
97.2222222260071,-9,0,-9,-9,116.944444506141,
56.111111111603,56.111111111603,-1,7,97,114.444444506141,
5.27777777420307,-9,0,-9,-9,162.777777843541,
48.0555555554058,48.0555555554058,-1,7,97,160.277777843541,
97.2222222260071,-9,0,-9,-9,108.61111117294,
49.4444444444025,49.4444444444025,-1,6,97,106.11111117294,
5.27777777420307,-9,0,-9,-9,147.777777843139,
50.277777777808,50.277777777808,-1,6,97,145.277777843139,
97.2222222260071,-9,0,-9,-9,95.8333333949402,
49.4444444444025,49.4444444444025,-1,6,97,93.3333333949402,
97.2222222260071,-9,0,-9,-9,43.0555556133356,
91.9444444478034,91.9444444478034,-1,6,100,40.5555556133356,
100.833333337406,-9,0,-9,-9,29.166666723733,
50.8333333334055,50.8333333334055,-1,6,97,26.666666723733,
97.2222222260071,-9,0,-9,-9,-22.2222221688686,
49.7222222222044,49.7222222222044,-1,6,97,-24.7222221688686,
100.000000004007,-9,0,-9,-9,-77.4999999506712,
53.8888888892008,53.8888888892008,-1,6,97,-79.9999999506712,
5.83333332980055,-9,0,-9,-9,-34.4444443912709,
49.7222222222044,49.7222222222044,-1,6,97,-36.9444443912709,
5.83333332980671,-9,0,-9,-9,4.4444445011268,
50.0000000000062,50.0000000000062,-1,6,97,1.9444445011268,
97.2222222260071,-9,0,-9,-9,-47.7777777248741,
50.0000000000062,50.0000000000062,-1,6,97,-50.2777777248741,
98.0555555594064,-9,0,-9,-9,-100.833333284274,
50.0000000000062,50.0000000000062,-1,6,97,-103.333333284274,
97.7777777816046,-9,0,-9,-9,-153.611111065873,
50.8333333334055,50.8333333334055,-1,6,97,-156.111111065873,
5.5555555520049,-9,0,-9,-9,-113.333333284472,
48.8888888888051,48.8888888888051,-1,7,97,-115.833333284472,
6.94444444100166,-9,0,-9,-9,-76.3888888366686,
49.7222222222044,49.7222222222044,-1,6,97,-78.8888888366686,
5.5555555520049,-9,0,-9,-9,-37.2222221664692,
49.1666666666069,49.1666666666069,-1,6,97,-39.7222221664692,
5.83333332980671,-9,0,-9,-9,1.11111117033099,
49.1666666666069,49.1666666666069,-1,6,97,-1.38888882966901,
97.2222222260071,-9,0,-9,-9,-51.9444443890692,
50.8333333334055,50.8333333334055,-1,6,97,-54.4444443890692,
5.5555555520049,-9,0,-9,-9,-11.6666666076685,
48.8888888888051,48.8888888888051,-1,7,97,-14.1666666076685,
97.2222222260071,-9,0,-9,-9,-64.9999999448705,
91.9444444478034,91.9444444478034,-1,6,100,-67.4999999448705,
100.277777781802,-9,0,-9,-9,-78.3333332788691,
50.8333333334055,50.8333333334055,-1,6,97,-80.8333332788691,
97.5000000038028,-9,0,-9,-9,-129.999999949266,
50.2777777778018,50.2777777778018,-1,6,97,-132.499999949266,
5.83333332980671,-9,0,-9,-9,-90.5555555012713,
49.7222222222044,49.7222222222044,-1,6,97,-93.0555555012713,
5.5555555520049,-9,0,-9,-9,-51.3888888310718,
48.6111111110032,48.6111111110032,-1,7,97,-53.8888888310718,
6.94444444100166,-9,0,-9,-9,-14.7222221610702,
48.6111111110032,48.6111111110032,-1,7,97,-17.2222221610702,
97.7777777816046,-9,0,-9,-9,-68.8888888316716,
50.2777777778018,50.2777777778018,-1,6,97,-71.3888888316716,
5.83333332980671,-9,0,-9,-9,-29.4444443836766,
50.2777777778018,50.2777777778018,-1,6,97,-31.9444443836766,
5.27777777420307,-9,0,-9,-9,10.5555556199222,
49.4444444444025,49.4444444444025,-1,6,97,8.05555561992224,
97.2222222260071,-9,0,-9,-9,-42.2222221616824,
49.7222222222044,49.7222222222044,-1,6,97,-44.7222221616824,
5.5555555520049,-9,0,-9,-9,-3.05555549148287,
50.277777777808,50.277777777808,-1,6,97,-5.55555549148287,
5.83333332980671,-9,0,-9,-9,36.3888889565184,
49.7222222222044,49.7222222222044,-1,6,97,33.8888889565184,
5.5555555520049,-9,0,-9,-9,75.5555556267179,
48.0555555554058,48.0555555554058,-1,7,97,73.0555556267179,
97.500000003809,-9,0,-9,-9,21.1111111783147,
91.6666666700077,91.6666666700077,-1,6,100,18.6111111783147,
100.277777781809,-9,0,-9,-9,7.50000006651342,
56.9444444450023,56.9444444450023,-1,7,97,5.00000006651342,
97.2222222260071,-9,0,-9,-9,-37.7777777144914,
54.1666666670026,54.1666666670026,-1,6,99,-40.2777777144914,
99.4444444484032,-9,0,-9,-9,-88.055555495892,
52.2222222224022,52.2222222224022,-1,10,97,-90.555555495892,
8.05555555220277,-9,0,-9,-9,-48.8888888256926,
48.8888888888051,48.8888888888051,-1,7,97,-51.3888888256926,
99.1666666706075,-9,0,-9,-9,-104.166666607495,
49.4444444444025,49.4444444444025,-1,6,97,-106.666666607495,
98.8888888928057,-9,0,-9,-9,-158.611111055898,
50.2777777778018,50.2777777778018,-1,6,97,-161.111111055898,
5.83333332980055,-9,0,-9,-9,-119.166666607897,
48.3333333332014,48.3333333332014,-1,7,97,-121.666666607897,
98.0555555594003,-9,0,-9,-9,-173.888888834096,
91.9444444478034,91.9444444478034,-1,6,100,-176.388888834096,
5.5555555520049,-9,0,-9,-9,-92.4999999382974,
48.6111111110032,48.6111111110032,-1,7,97,-94.9999999382974,
6.94444444100166,-9,0,-9,-9,-55.8333332682959,
49.7222222222044,49.7222222222044,-1,6,97,-58.3333332682959,
5.83333332980671,-9,0,-9,-9,-16.9444443758982,
48.3333333332076,48.3333333332076,-1,7,97,-19.4444443758982,
97.2222222260071,-9,0,-9,-9,-70.8333332686977,
53.0555555558077,53.0555555558077,-1,6,97,-73.3333332686977,
5.27777777420307,-9,0,-9,-9,-28.0555554870931,
50.277777777808,50.277777777808,-1,6,97,-30.5555554870931,
97.2222222260071,-9,0,-9,-9,-79.9999999352922,
91.9444444478034,91.9444444478034,-1,6,100,-82.4999999352922,
100.000000004007,-9,0,-9,-9,-93.0555554914958,
49.7222222222044,49.7222222222044,-1,6,97,-95.5555554914958,
2.7777777740052,-9,0,-9,-9,-51.1111110432966,
49.7222222222044,49.7222222222044,-1,6,97,-53.6111110432966,
5.83333332980671,-9,0,-9,-9,-12.2222221508989,
50.0000000000062,50.0000000000062,-1,6,97,-14.7222221508989,
5.83333332980671,-9,0,-9,-9,26.9444445193006,
50.5555555556036,50.5555555556036,-1,6,97,24.4444445193006,
97.2222222260071,-9,0,-9,-9,-24.7222221511029,
91.9444444478096,91.9444444478096,-1,6,100,-27.2222221511029,
100.277777781809,-9,0,-9,-9,-38.0555554851023,
50.0000000000062,50.0000000000062,-1,6,97,-40.5555554851023,
-6.11111111559136,-9,0,-9,-9,13.0555556304952,
52.2222222224084,52.2222222224084,-1,10,97,10.5555556304952,
97.2222222260071,-9,0,-9,-9,-36.9444443731035,
91.9444444478096,91.9444444478096,-1,6,100,-39.4444443731035,
100.000000004007,-9,0,-9,-9,-49.9999999293009,
49.7222222222044,49.7222222222044,-1,6,97,-52.4999999293009,
5.5555555520049,-9,0,-9,-9,-10.8333332591013,
50.277777777808,50.277777777808,-1,6,97,-13.3333332591013,
97.500000003809,-9,0,-9,-9,-63.0555554851023,
50.8333333334055,50.8333333334055,-1,6,97,-65.5555554851023,
-9,-9,0,-9,-9,-65.5555554851023,
50,50,-1,6,97,-68.0555554851023,
97.222222226001,-9,0,-9,-9,-117.777777711103,
52.2222222223961,52.2222222223961,-1,10,97,-120.277777711103,
-9,-9,0,-9,-9,-120.277777711103,
50,50,-1,6,97,-122.777777711103,
-9,-9,0,-9,-9,-122.777777711103,
50,50,-1,6,97,-125.277777711103,
5.83333332980055,-9,0,-9,-9,-83.6111110409039,
48.3333333332014,48.3333333332014,-1,7,97,-86.1111110409039,
6.38888888540419,-9,0,-9,-9,-46.6666665931067,
49.7222222222044,49.7222222222044,-1,6,97,-49.1666665931067,
5.83333332980055,-9,0,-9,-9,-7.77777770070274,
49.4444444444025,49.4444444444025,-1,6,97,-10.2777777007027,
5.83333332980055,-9,0,-9,-9,30.8333334138992,
48.8888888888051,48.8888888888051,-1,7,97,28.3333334138992,
6.94444444100166,-9,0,-9,-9,67.7777778617027,
49.4444444444025,49.4444444444025,-1,6,97,65.2777778617027,
