StartSize,PositionDir,Dir,Returnn,Abort,TotalGain
52.77777778,49.44444444,-1,15,80,14.72222222,
51.94444444,49.44444444,-1,15,80,14.72222222,
52.22222222,49.44444444,-1,15,80,14.72222222,
53.61111111,49.44444444,-1,15,80,14.72222222,
54.16666667,49.44444444,-1,15,80,14.72222222,
55,49.44444444,-1,15,80,14.72222222,
56.11111111,49.44444444,-1,15,80,14.72222222,
55.27777778,49.44444444,-1,15,80,14.72222222,
54.44444444,49.44444444,-1,15,80,14.72222222,
53.88888889,49.44444444,-1,15,80,14.72222222,
54.44444444,49.44444444,-1,15,80,14.72222222,
55,49.44444444,-1,15,80,14.72222222,
56.66666667,49.44444444,-1,15,80,14.72222222,
57.5,49.44444444,-1,15,80,14.72222222,
58.61111111,49.44444444,-1,15,80,14.72222222,
59.44444444,49.44444444,-1,15,80,14.72222222,
60.83333333,49.44444444,-1,15,80,14.72222222,
61.11111111,49.44444444,-1,15,80,14.72222222,
59.72222222,49.44444444,-1,15,80,14.72222222,
58.05555556,49.44444444,-1,15,80,14.72222222,
57.77777778,49.44444444,-1,15,80,14.72222222,
56.11111111,49.44444444,-1,15,80,14.72222222,
55.83333333,49.44444444,-1,15,80,14.72222222,
56.11111111,49.44444444,-1,15,80,14.72222222,
55.55555556,49.44444444,-1,15,80,14.72222222,
54.72222222,49.44444444,-1,15,80,14.72222222,
53.88888889,49.44444444,-1,15,80,14.72222222,
54.16666667,49.44444444,-1,15,80,14.72222222,
55,49.44444444,-1,15,80,14.72222222,
56.11111111,49.44444444,-1,15,80,14.72222222,
55.83333333,49.44444444,-1,15,80,14.72222222,
54.72222222,49.44444444,-1,15,80,14.72222222,
53.61111111,49.44444444,-1,15,80,14.72222222,
54.44444444,49.44444444,-1,15,80,14.72222222,
55,49.44444444,-1,15,80,14.72222222,
56.11111111,49.44444444,-1,15,80,14.72222222,
57.5,49.44444444,-1,15,80,14.72222222,
58.33333333,49.44444444,-1,15,80,14.72222222,
59.16666667,49.44444444,-1,15,80,14.72222222,
58.88888889,49.44444444,-1,15,80,14.72222222,
59.16666667,49.44444444,-1,15,80,14.72222222,
60.27777778,49.44444444,-1,15,80,14.72222222,
59.72222222,49.44444444,-1,15,80,14.72222222,
60.27777778,49.44444444,-1,15,80,14.72222222,
61.11111111,49.44444444,-1,15,80,14.72222222,
60.83333333,49.44444444,-1,15,80,14.72222222,
61.66666667,49.44444444,-1,15,80,14.72222222,
60.83333333,49.44444444,-1,15,80,14.72222222,
61.66666667,49.44444444,-1,15,80,14.72222222,
60.83333333,49.44444444,-1,15,80,14.72222222,
59.72222222,49.44444444,-1,15,80,14.72222222,
60.27777778,49.44444444,-1,15,80,14.72222222,
59.44444444,49.44444444,-1,15,80,14.72222222,
58.61111111,49.44444444,-1,15,80,14.72222222,
57.77777778,49.44444444,-1,15,80,14.72222222,
56.94444444,49.44444444,-1,15,80,14.72222222,
57.5,49.44444444,-1,15,80,14.72222222,
56.66666667,49.44444444,-1,15,80,14.72222222,
55.83333333,49.44444444,-1,15,80,14.72222222,
54.44444444,49.44444444,-1,15,80,14.72222222,
53.61111111,49.44444444,-1,15,80,14.72222222,
54.44444444,49.44444444,-1,15,80,14.72222222,
55.55555556,49.44444444,-1,15,80,14.72222222,
54.72222222,49.44444444,-1,15,80,14.72222222,
53.88888889,49.44444444,-1,15,80,14.72222222,
54.72222222,49.44444444,-1,15,80,14.72222222,
55,49.44444444,-1,15,80,14.72222222,
54.72222222,49.44444444,-1,15,80,14.72222222,
55,49.44444444,-1,15,80,14.72222222,
54.72222222,49.44444444,-1,15,80,14.72222222,
55,49.44444444,-1,15,80,14.72222222,
56.11111111,49.44444444,-1,15,80,14.72222222,
55.55555556,49.44444444,-1,15,80,14.72222222,
54.44444444,49.44444444,-1,15,80,14.72222222,
53.88888889,49.44444444,-1,15,80,14.72222222,
52.22222222,49.44444444,-1,15,80,14.72222222,
51.94444444,49.44444444,-1,15,80,14.72222222,
50.83333333,49.44444444,-1,15,80,14.72222222,
49.72222222,49.44444444,-1,15,80,14.72222222,
50.27777778,49.44444444,-1,15,80,14.72222222,
49.44444444,49.44444444,-1,15,80,14.72222222,
48.33333333,49.44444444,-1,15,80,14.72222222,
49.16666667,49.44444444,-1,15,80,14.72222222,
50.27777778,49.44444444,-1,15,80,14.72222222,
51.38888889,49.44444444,-1,15,80,14.72222222,
52.22222222,49.44444444,-1,15,80,14.72222222,
53.33333333,49.44444444,-1,15,80,14.72222222,
52.5,49.44444444,-1,15,80,14.72222222,
53.05555556,49.44444444,-1,15,80,14.72222222,
52.5,49.44444444,-1,15,80,14.72222222,
53.05555556,49.44444444,-1,15,80,14.72222222,
54.16666667,49.44444444,-1,15,80,14.72222222,
53.88888889,49.44444444,-1,15,80,14.72222222,
52.77777778,49.44444444,-1,15,80,14.72222222,
53.05555556,49.44444444,-1,15,80,14.72222222,
54.16666667,49.44444444,-1,15,80,14.72222222,
55,49.44444444,-1,15,80,14.72222222,
56.38888889,49.44444444,-1,15,80,14.72222222,
57.5,49.44444444,-1,15,80,14.72222222,
58.33333333,49.44444444,-1,15,80,14.72222222,
59.44444444,49.44444444,-1,15,80,14.72222222,
60.27777778,49.44444444,-1,15,80,14.72222222,
61.38888889,49.44444444,-1,15,80,14.72222222,
60.55555556,49.44444444,-1,15,80,14.72222222,
61.11111111,49.44444444,-1,15,80,14.72222222,
60.83333333,49.44444444,-1,15,80,14.72222222,
59.44444444,49.44444444,-1,15,80,14.72222222,
58.88888889,49.44444444,-1,15,80,14.72222222,
59.16666667,49.44444444,-1,15,80,14.72222222,
58.88888889,49.44444444,-1,15,80,14.72222222,
57.77777778,49.44444444,-1,15,80,14.72222222,
56.38888889,49.44444444,-1,15,80,14.72222222,
55.83333333,49.44444444,-1,15,80,14.72222222,
54.16666667,49.44444444,-1,15,80,14.72222222,
53.61111111,49.44444444,-1,15,80,14.72222222,
52.5,49.44444444,-1,15,80,14.72222222,
53.05555556,49.44444444,-1,15,80,14.72222222,
54.16666667,49.44444444,-1,15,80,14.72222222,
53.61111111,49.44444444,-1,15,80,14.72222222,
51.66666667,49.44444444,-1,15,80,14.72222222,
50.83333333,49.44444444,-1,15,80,14.72222222,
51.66666667,49.44444444,-1,15,80,14.72222222,
52.22222222,49.44444444,-1,15,80,14.72222222,
53.33333333,49.44444444,-1,15,80,14.72222222,
54.16666667,49.44444444,-1,15,80,14.72222222,
55,49.44444444,-1,15,80,14.72222222,
54.44444444,49.44444444,-1,15,80,14.72222222,
52.77777778,49.44444444,-1,15,80,14.72222222,
53.05555556,49.44444444,-1,15,80,14.72222222,
52.5,49.44444444,-1,15,80,14.72222222,
53.33333333,49.44444444,-1,15,80,14.72222222,
54.16666667,49.44444444,-1,15,80,14.72222222,
53.88888889,49.44444444,-1,15,80,14.72222222,
54.16666667,49.44444444,-1,15,80,14.72222222,
53.88888889,49.44444444,-1,15,80,14.72222222,
54.44444444,49.44444444,-1,15,80,14.72222222,
55.83333333,49.44444444,-1,15,80,14.72222222,
56.94444444,49.44444444,-1,15,80,14.72222222,
55.83333333,49.44444444,-1,15,80,14.72222222,
56.11111111,49.44444444,-1,15,80,14.72222222,
57.5,49.44444444,-1,15,80,14.72222222,
58.05555556,49.44444444,-1,15,80,14.72222222,
57.77777778,49.44444444,-1,15,80,14.72222222,
58.05555556,49.44444444,-1,15,80,14.72222222,
59.16666667,49.44444444,-1,15,80,14.72222222,
58.88888889,49.44444444,-1,15,80,14.72222222,
57.77777778,49.44444444,-1,15,80,14.72222222,
56.94444444,49.44444444,-1,15,80,14.72222222,
57.5,49.44444444,-1,15,80,14.72222222,
56.66666667,49.44444444,-1,15,80,14.72222222,
55,49.44444444,-1,15,80,14.72222222,
54.72222222,49.44444444,-1,15,80,14.72222222,
53.88888889,49.44444444,-1,15,80,14.72222222,
52.77777778,49.44444444,-1,15,80,14.72222222,
53.05555556,49.44444444,-1,15,80,14.72222222,
52.77777778,49.44444444,-1,15,80,14.72222222,
50.83333333,49.44444444,-1,15,80,14.72222222,
49.44444444,49.44444444,-1,15,80,14.72222222,
48.61111111,49.44444444,-1,15,80,14.72222222,
47.5,49.44444444,-1,15,80,14.72222222,
48.05555556,49.44444444,-1,15,80,14.72222222,
47.5,49.44444444,-1,15,80,14.72222222,
46.94444444,49.44444444,-1,15,80,14.72222222,
47.77777778,49.44444444,-1,15,80,14.72222222,
48.33333333,49.44444444,-1,15,80,14.72222222,
49.72222222,49.44444444,-1,15,80,14.72222222,
51.94444444,49.44444444,-1,15,80,14.72222222,
52.22222222,49.44444444,-1,15,80,14.72222222,
51.94444444,49.44444444,-1,15,80,14.72222222,
53.33333333,49.44444444,-1,15,80,14.72222222,
50.55555556,49.44444444,-1,15,80,14.72222222,
49.16666667,49.44444444,-1,15,80,14.72222222,
48.61111111,49.44444444,-1,15,80,14.72222222,
46.94444444,49.44444444,-1,15,80,14.72222222,
47.22222222,49.44444444,-1,15,80,14.72222222,
46.66666667,49.44444444,-1,15,80,14.72222222,
47.22222222,49.44444444,-1,15,80,14.72222222,
46.66666667,49.44444444,-1,15,80,14.72222222,
47.22222222,49.44444444,-1,15,80,14.72222222,
48.33333333,49.44444444,-1,15,80,14.72222222,
47.5,49.44444444,-1,15,80,14.72222222,
46.94444444,49.44444444,-1,15,80,14.72222222,
45.27777778,49.44444444,-1,15,80,14.72222222,
46.66666667,49.44444444,-1,15,80,14.72222222,
45.55555556,49.44444444,-1,15,80,14.72222222,
46.38888889,49.44444444,-1,15,80,14.72222222,
45.83333333,49.44444444,-1,15,80,14.72222222,
46.11111111,49.44444444,-1,15,80,14.72222222,
45.83333333,49.44444444,-1,15,80,14.72222222,
46.38888889,49.44444444,-1,15,80,14.72222222,
45.83333333,49.44444444,-1,15,80,14.72222222,
46.11111111,49.44444444,-1,15,80,14.72222222,
45.83333333,49.44444444,-1,15,80,14.72222222,
44.72222222,49.44444444,-1,15,80,14.72222222,
45,49.44444444,-1,15,80,14.72222222,
46.38888889,49.44444444,-1,15,80,14.72222222,
45.83333333,49.44444444,-1,15,80,14.72222222,
46.38888889,49.44444444,-1,15,80,14.72222222,
45.83333333,49.44444444,-1,15,80,14.72222222,
46.11111111,49.44444444,-1,15,80,14.72222222,
45.55555556,49.44444444,-1,15,80,14.72222222,
46.11111111,49.44444444,-1,15,80,14.72222222,
45.55555556,49.44444444,-1,15,80,14.72222222,
46.38888889,49.44444444,-1,15,80,14.72222222,
45.83333333,49.44444444,-1,15,80,14.72222222,
46.38888889,49.44444444,-1,15,80,14.72222222,
45.55555556,49.44444444,-1,15,80,14.72222222,
46.38888889,49.44444444,-1,15,80,14.72222222,
45.27777778,49.44444444,-1,15,80,14.72222222,
44.72222222,49.44444444,-1,15,80,14.72222222,
45.27777778,49.44444444,-1,15,80,14.72222222,
44.44444444,49.44444444,-1,15,80,14.72222222,
45,49.44444444,-1,15,80,14.72222222,
44.72222222,49.44444444,-1,15,80,14.72222222,
43.61111111,49.44444444,-1,15,80,14.72222222,
44.16666667,49.44444444,-1,15,80,14.72222222,
45,49.44444444,-1,15,80,14.72222222,
44.72222222,49.44444444,-1,15,80,14.72222222,
43.88888889,49.44444444,-1,15,80,14.72222222,
42.77777778,49.44444444,-1,15,80,14.72222222,
43.33333333,49.44444444,-1,15,80,14.72222222,
42.77777778,49.44444444,-1,15,80,14.72222222,
41.94444444,49.44444444,-1,15,80,14.72222222,
42.22222222,49.44444444,-1,15,80,14.72222222,
43.33333333,49.44444444,-1,15,80,14.72222222,
42.77777778,49.44444444,-1,15,80,14.72222222,
41.94444444,49.44444444,-1,15,80,14.72222222,
42.5,49.44444444,-1,15,80,14.72222222,
41.94444444,49.44444444,-1,15,80,14.72222222,
42.22222222,49.44444444,-1,15,80,14.72222222,
41.94444444,49.44444444,-1,15,80,14.72222222,
42.22222222,49.44444444,-1,15,80,14.72222222,
41.94444444,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
41.11111111,49.44444444,-1,15,80,14.72222222,
42.22222222,49.44444444,-1,15,80,14.72222222,
43.05555556,49.44444444,-1,15,80,14.72222222,
42.77777778,49.44444444,-1,15,80,14.72222222,
41.94444444,49.44444444,-1,15,80,14.72222222,
40.27777778,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
40.27777778,49.44444444,-1,15,80,14.72222222,
39.44444444,49.44444444,-1,15,80,14.72222222,
40.27777778,49.44444444,-1,15,80,14.72222222,
37.77777778,49.44444444,-1,15,80,14.72222222,
38.33333333,49.44444444,-1,15,80,14.72222222,
37.5,49.44444444,-1,15,80,14.72222222,
38.05555556,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
40,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
40.27777778,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
40.27777778,49.44444444,-1,15,80,14.72222222,
41.38888889,49.44444444,-1,15,80,14.72222222,
42.5,49.44444444,-1,15,80,14.72222222,
41.94444444,49.44444444,-1,15,80,14.72222222,
40.27777778,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
38.88888889,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
40.55555556,49.44444444,-1,15,80,14.72222222,
41.11111111,49.44444444,-1,15,80,14.72222222,
40.55555556,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
40.55555556,49.44444444,-1,15,80,14.72222222,
41.11111111,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
41.11111111,49.44444444,-1,15,80,14.72222222,
42.5,49.44444444,-1,15,80,14.72222222,
41.66666667,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
39.44444444,49.44444444,-1,15,80,14.72222222,
38.88888889,49.44444444,-1,15,80,14.72222222,
39.16666667,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
41.11111111,49.44444444,-1,15,80,14.72222222,
42.22222222,49.44444444,-1,15,80,14.72222222,
41.66666667,49.44444444,-1,15,80,14.72222222,
42.22222222,49.44444444,-1,15,80,14.72222222,
43.33333333,49.44444444,-1,15,80,14.72222222,
42.77777778,49.44444444,-1,15,80,14.72222222,
41.94444444,49.44444444,-1,15,80,14.72222222,
42.22222222,49.44444444,-1,15,80,14.72222222,
41.38888889,49.44444444,-1,15,80,14.72222222,
42.22222222,49.44444444,-1,15,80,14.72222222,
41.66666667,49.44444444,-1,15,80,14.72222222,
42.22222222,49.44444444,-1,15,80,14.72222222,
41.66666667,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
40.27777778,49.44444444,-1,15,80,14.72222222,
41.11111111,49.44444444,-1,15,80,14.72222222,
40.27777778,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
38.88888889,49.44444444,-1,15,80,14.72222222,
39.16666667,49.44444444,-1,15,80,14.72222222,
40.27777778,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
40,49.44444444,-1,15,80,14.72222222,
41.38888889,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
41.38888889,49.44444444,-1,15,80,14.72222222,
42.5,49.44444444,-1,15,80,14.72222222,
43.33333333,49.44444444,-1,15,80,14.72222222,
44.44444444,49.44444444,-1,15,80,14.72222222,
43.88888889,49.44444444,-1,15,80,14.72222222,
44.16666667,49.44444444,-1,15,80,14.72222222,
45,49.44444444,-1,15,80,14.72222222,
46.38888889,49.44444444,-1,15,80,14.72222222,
47.22222222,49.44444444,-1,15,80,14.72222222,
48.05555556,49.44444444,-1,15,80,14.72222222,
49.16666667,49.44444444,-1,15,80,14.72222222,
51.66666667,49.44444444,-1,15,80,14.72222222,
50.83333333,49.44444444,-1,15,80,14.72222222,
49.72222222,49.44444444,-1,15,80,14.72222222,
50.27777778,49.44444444,-1,15,80,14.72222222,
49.72222222,49.44444444,-1,15,80,14.72222222,
48.88888889,49.44444444,-1,15,80,14.72222222,
47.22222222,49.44444444,-1,15,80,14.72222222,
46.94444444,49.44444444,-1,15,80,14.72222222,
45.83333333,49.44444444,-1,15,80,14.72222222,
44.72222222,49.44444444,-1,15,80,14.72222222,
43.61111111,49.44444444,-1,15,80,14.72222222,
44.16666667,49.44444444,-1,15,80,14.72222222,
45.27777778,49.44444444,-1,15,80,14.72222222,
46.11111111,49.44444444,-1,15,80,14.72222222,
47.22222222,49.44444444,-1,15,80,14.72222222,
46.66666667,49.44444444,-1,15,80,14.72222222,
45.83333333,49.44444444,-1,15,80,14.72222222,
46.11111111,49.44444444,-1,15,80,14.72222222,
45.55555556,49.44444444,-1,15,80,14.72222222,
44.72222222,49.44444444,-1,15,80,14.72222222,
46.38888889,49.44444444,-1,15,80,14.72222222,
45.55555556,49.44444444,-1,15,80,14.72222222,
46.11111111,49.44444444,-1,15,80,14.72222222,
45.55555556,49.44444444,-1,15,80,14.72222222,
46.11111111,49.44444444,-1,15,80,14.72222222,
45.83333333,49.44444444,-1,15,80,14.72222222,
46.11111111,49.44444444,-1,15,80,14.72222222,
42.22222222,49.44444444,-1,15,80,14.72222222,
41.94444444,49.44444444,-1,15,80,14.72222222,
40.27777778,49.44444444,-1,15,80,14.72222222,
39.16666667,49.44444444,-1,15,80,14.72222222,
40,49.44444444,-1,15,80,14.72222222,
41.11111111,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
41.11111111,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
41.11111111,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
40,49.44444444,-1,15,80,14.72222222,
41.11111111,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
41.11111111,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
37.5,49.44444444,-1,15,80,14.72222222,
36.66666667,49.44444444,-1,15,80,14.72222222,
37.22222222,49.44444444,-1,15,80,14.72222222,
36.94444444,49.44444444,-1,15,80,14.72222222,
37.22222222,49.44444444,-1,15,80,14.72222222,
38.05555556,49.44444444,-1,15,80,14.72222222,
37.5,49.44444444,-1,15,80,14.72222222,
38.05555556,49.44444444,-1,15,80,14.72222222,
40,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
40,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
40,49.44444444,-1,15,80,14.72222222,
39.16666667,49.44444444,-1,15,80,14.72222222,
38.88888889,49.44444444,-1,15,80,14.72222222,
37.77777778,49.44444444,-1,15,80,14.72222222,
38.33333333,49.44444444,-1,15,80,14.72222222,
39.16666667,49.44444444,-1,15,80,14.72222222,
40.27777778,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
40,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
40,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
40,49.44444444,-1,15,80,14.72222222,
41.38888889,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
39.16666667,49.44444444,-1,15,80,14.72222222,
38.33333333,49.44444444,-1,15,80,14.72222222,
37.77777778,49.44444444,-1,15,80,14.72222222,
38.05555556,49.44444444,-1,15,80,14.72222222,
37.77777778,49.44444444,-1,15,80,14.72222222,
38.33333333,49.44444444,-1,15,80,14.72222222,
37.77777778,49.44444444,-1,15,80,14.72222222,
38.05555556,49.44444444,-1,15,80,14.72222222,
37.77777778,49.44444444,-1,15,80,14.72222222,
38.61111111,49.44444444,-1,15,80,14.72222222,
40.27777778,49.44444444,-1,15,80,14.72222222,
42.22222222,49.44444444,-1,15,80,14.72222222,
41.66666667,49.44444444,-1,15,80,14.72222222,
40.55555556,49.44444444,-1,15,80,14.72222222,
41.11111111,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
41.38888889,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
39.16666667,49.44444444,-1,15,80,14.72222222,
38.88888889,49.44444444,-1,15,80,14.72222222,
39.16666667,49.44444444,-1,15,80,14.72222222,
40,49.44444444,-1,15,80,14.72222222,
41.38888889,49.44444444,-1,15,80,14.72222222,
39.72222222,49.44444444,-1,15,80,14.72222222,
38.88888889,49.44444444,-1,15,80,14.72222222,
37.5,49.44444444,-1,15,80,14.72222222,
38.33333333,49.44444444,-1,15,80,14.72222222,
37.77777778,49.44444444,-1,15,80,14.72222222,
38.33333333,49.44444444,-1,15,80,14.72222222,
39.44444444,49.44444444,-1,15,80,14.72222222,
38.88888889,49.44444444,-1,15,80,14.72222222,
37.77777778,49.44444444,-1,15,80,14.72222222,
36.66666667,49.44444444,-1,15,80,14.72222222,
37.5,49.44444444,-1,15,80,14.72222222,
38.33333333,49.44444444,-1,15,80,14.72222222,
37.77777778,49.44444444,-1,15,80,14.72222222,
38.33333333,49.44444444,-1,15,80,14.72222222,
37.77777778,49.44444444,-1,15,80,14.72222222,
36.66666667,49.44444444,-1,15,80,14.72222222,
37.22222222,49.44444444,-1,15,80,14.72222222,
38.05555556,49.44444444,-1,15,80,14.72222222,
37.77777778,49.44444444,-1,15,80,14.72222222,
36.94444444,49.44444444,-1,15,80,14.72222222,
37.22222222,49.44444444,-1,15,80,14.72222222,
36.38888889,49.44444444,-1,15,80,14.72222222,
37.22222222,49.44444444,-1,15,80,14.72222222,
36.94444444,49.44444444,-1,15,80,14.72222222,
37.22222222,49.44444444,-1,15,80,14.72222222,
36.94444444,49.44444444,-1,15,80,14.72222222,
37.22222222,49.44444444,-1,15,80,14.72222222,
36.94444444,49.44444444,-1,15,80,14.72222222,
37.22222222,49.44444444,-1,15,80,14.72222222,
36.38888889,49.44444444,-1,15,80,14.72222222,
37.22222222,49.44444444,-1,15,80,14.72222222,
36.66666667,49.44444444,-1,15,80,14.72222222,
37.22222222,49.44444444,-1,15,80,14.72222222,
38.05555556,49.44444444,-1,15,80,14.72222222,
37.5,49.44444444,-1,15,80,14.72222222,
38.05555556,49.44444444,-1,15,80,14.72222222,
37.77777778,49.44444444,-1,15,80,14.72222222,
38.05555556,49.44444444,-1,15,80,14.72222222,
40,49.44444444,-1,15,80,14.72222222,
41.38888889,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
41.11111111,49.44444444,-1,15,80,14.72222222,
40.83333333,49.44444444,-1,15,80,14.72222222,
39.16666667,49.44444444,-1,15,80,14.72222222,
38.61111111,49.44444444,-1,15,80,14.72222222,
37.77777778,49.44444444,-1,15,80,14.72222222,
36.94444444,49.44444444,-1,15,80,14.72222222,
35.83333333,49.44444444,-1,15,80,14.72222222,
34.44444444,49.44444444,-1,15,80,14.72222222,
35.27777778,49.44444444,-1,15,80,14.72222222,
33.88888889,49.44444444,-1,15,80,14.72222222,
32.77777778,49.44444444,-1,15,80,14.72222222,
31.94444444,49.44444444,-1,15,80,14.72222222,
32.5,49.44444444,-1,15,80,14.72222222,
31.66666667,49.44444444,-1,15,80,14.72222222,
30.83333333,49.44444444,-1,15,80,14.72222222,
29.72222222,49.44444444,-1,15,80,14.72222222,
30.55555556,49.44444444,-1,15,80,14.72222222,
31.11111111,49.44444444,-1,15,80,14.72222222,
32.22222222,49.44444444,-1,15,80,14.72222222,
31.38888889,49.44444444,-1,15,80,14.72222222,
32.5,49.44444444,-1,15,80,14.72222222,
33.05555556,49.44444444,-1,15,80,14.72222222,
32.77777778,49.44444444,-1,15,80,14.72222222,
33.33333333,49.44444444,-1,15,80,14.72222222,
32.77777778,49.44444444,-1,15,80,14.72222222,
31.11111111,49.44444444,-1,15,80,14.72222222,
30.83333333,49.44444444,-1,15,80,14.72222222,
31.11111111,49.44444444,-1,15,80,14.72222222,
32.22222222,49.44444444,-1,15,80,14.72222222,
31.66666667,49.44444444,-1,15,80,14.72222222,
30.83333333,49.44444444,-1,15,80,14.72222222,
31.11111111,49.44444444,-1,15,80,14.72222222,
30.83333333,49.44444444,-1,15,80,14.72222222,
31.11111111,49.44444444,-1,15,80,14.72222222,
32.5,49.44444444,-1,15,80,14.72222222,
33.05555556,49.44444444,-1,15,80,14.72222222,
32.77777778,49.44444444,-1,15,80,14.72222222,
33.61111111,49.44444444,-1,15,80,14.72222222,
34.16666667,49.44444444,-1,15,80,14.72222222,
35.27777778,49.44444444,-1,15,80,14.72222222,
34.72222222,49.44444444,-1,15,80,14.72222222,
33.88888889,49.44444444,-1,15,80,14.72222222,
34.16666667,49.44444444,-1,15,80,14.72222222,
35.27777778,49.44444444,-1,15,80,14.72222222,
34.72222222,49.44444444,-1,15,80,14.72222222,
33.61111111,49.44444444,-1,15,80,14.72222222,
31.94444444,49.44444444,-1,15,80,14.72222222,
32.22222222,49.44444444,-1,15,80,14.72222222,
31.94444444,49.44444444,-1,15,80,14.72222222,
32.22222222,49.44444444,-1,15,80,14.72222222,
31.94444444,49.44444444,-1,15,80,14.72222222,
30.55555556,49.44444444,-1,15,80,14.72222222,
29.44444444,49.44444444,-1,15,80,14.72222222,
28.88888889,49.44444444,-1,15,80,14.72222222,
29.44444444,49.44444444,-1,15,80,14.72222222,
28.88888889,49.44444444,-1,15,80,14.72222222,
29.44444444,49.44444444,-1,15,80,14.72222222,
28.88888889,49.44444444,-1,15,80,14.72222222,
29.44444444,49.44444444,-1,15,80,14.72222222,
28.61111111,49.44444444,-1,15,80,14.72222222,
29.44444444,49.44444444,-1,15,80,14.72222222,
30.55555556,49.44444444,-1,15,80,14.72222222,
29.44444444,49.44444444,-1,15,80,14.72222222,
28.88888889,49.44444444,-1,15,80,14.72222222,
29.44444444,49.44444444,-1,15,80,14.72222222,
28.88888889,49.44444444,-1,15,80,14.72222222,
29.16666667,49.44444444,-1,15,80,14.72222222,
28.88888889,49.44444444,-1,15,80,14.72222222,
27.77777778,49.44444444,-1,15,80,14.72222222,
26.94444444,49.44444444,-1,15,80,14.72222222,
25.83333333,49.44444444,-1,15,80,14.72222222,
24.72222222,49.44444444,-1,15,80,14.72222222,
23.33333333,49.44444444,-1,15,80,14.72222222,
22.5,49.44444444,-1,15,80,14.72222222,
23.33333333,49.44444444,-1,15,80,14.72222222,
22.77777778,49.44444444,-1,15,80,14.72222222,
23.05555556,49.44444444,-1,15,80,14.72222222,
24.16666667,49.44444444,-1,15,80,14.72222222,
23.88888889,49.44444444,-1,15,80,14.72222222,
24.16666667,49.44444444,-1,15,80,14.72222222,
23.61111111,49.44444444,-1,15,80,14.72222222,
22.77777778,49.44444444,-1,15,80,14.72222222,
23.33333333,49.44444444,-1,15,80,14.72222222,
22.22222222,49.44444444,-1,15,80,14.72222222,
20.83333333,49.44444444,-1,15,80,14.72222222,
21.38888889,49.44444444,-1,15,80,14.72222222,
20.55555556,49.44444444,-1,15,80,14.72222222,
19.16666667,49.44444444,-1,15,80,14.72222222,
18.88888889,49.44444444,-1,15,80,14.72222222,
19.16666667,49.44444444,-1,15,80,14.72222222,
20,49.44444444,-1,15,80,14.72222222,
19.72222222,49.44444444,-1,15,80,14.72222222,
20,49.44444444,-1,15,80,14.72222222,
19.72222222,49.44444444,-1,15,80,14.72222222,
20,49.44444444,-1,15,80,14.72222222,
