00:00:28,1.20642,1.20688
00:01:06,1.20638,1.20685
00:01:12,1.20637,1.20683
00:01:18,1.20635,1.20682
00:01:54,1.20633,1.20679
00:02:20,1.20635,1.20681
00:04:21,1.2063,1.20676
00:04:25,1.20628,1.20675
00:04:38,1.20635,1.20681
00:07:02,1.20644,1.20688
00:07:26,1.20645,1.20691
00:07:30,1.20644,1.20688
00:07:32,1.20643,1.20688
00:08:09,1.20644,1.20688
00:09:52,1.20641,1.20688
00:10:14,1.20642,1.20688
00:13:01,1.20646,1.20688
00:13:11,1.20642,1.20688
00:14:44,1.2064,1.20688
00:16:09,1.20632,1.20664
00:16:10,1.20629,1.20653
00:16:53,1.20632,1.20688
00:16:54,1.2064,1.20688
00:16:56,1.20632,1.20663
00:16:56,1.20628,1.2065
00:16:57,1.20628,1.20648
00:17:00,1.2064,1.20688
00:17:59,1.20636,1.20688
00:18:45,1.20617,1.20688
00:18:49,1.20612,1.20683
00:22:21,1.20612,1.20678
00:26:23,1.20612,1.20683
00:26:40,1.20611,1.20683
00:26:49,1.2061,1.20683
00:28:24,1.20612,1.20683
00:28:27,1.2061,1.20683
00:28:54,1.20623,1.20683
00:29:15,1.2061,1.20683
00:29:56,1.2061,1.20682
00:30:01,1.2061,1.20677
00:30:49,1.2061,1.20682
00:31:02,1.2061,1.20679
00:31:31,1.20611,1.20679
00:31:52,1.20617,1.20677
00:31:52,1.20623,1.20675
00:31:52,1.20621,1.20675
00:31:52,1.2062,1.20675
00:32:06,1.20615,1.20675
00:32:06,1.20615,1.20679
00:32:07,1.20615,1.20682
00:32:10,1.2061,1.20679
00:32:11,1.2061,1.20678
00:32:45,1.20621,1.20668
00:32:49,1.2061,1.20671
00:32:49,1.2061,1.20678
00:33:57,1.20607,1.2066
00:34:20,1.20607,1.20662
00:35:12,1.20609,1.20662
00:35:12,1.20609,1.2066
00:35:28,1.20609,1.20661
00:36:30,1.20614,1.2066
00:36:30,1.2061,1.2066
00:36:34,1.20614,1.2066
00:38:06,1.20612,1.20648
00:38:18,1.20613,1.20648
00:38:37,1.2061,1.20641
00:38:37,1.20608,1.20641
00:38:38,1.20608,1.20642
00:38:40,1.2061,1.20646
00:38:40,1.20611,1.20647
00:38:40,1.20613,1.20647
00:38:40,1.20607,1.20635
00:38:40,1.20607,1.20636
00:38:41,1.20606,1.20636
00:38:41,1.20611,1.20636
00:38:41,1.20611,1.20647
00:38:41,1.20613,1.20648
00:38:41,1.20613,1.20651
00:38:41,1.20613,1.20652
00:38:51,1.20613,1.20649
00:38:51,1.20613,1.20648
00:38:52,1.20613,1.20649
00:39:44,1.20619,1.20649
00:39:45,1.20618,1.20649
00:40:06,1.20618,1.2065
00:41:10,1.20615,1.20643
00:41:43,1.20606,1.20639
00:41:44,1.2061,1.2064
00:42:14,1.20612,1.20642
00:42:48,1.20613,1.20644
00:45:50,1.20613,1.20643
00:46:28,1.20612,1.20643
00:46:30,1.20615,1.20643
00:46:48,1.20612,1.20642
00:46:48,1.20611,1.2064
00:47:05,1.20611,1.20639
00:47:14,1.20609,1.2064
00:47:50,1.20609,1.20639
00:47:53,1.20609,1.2064
00:47:57,1.2061,1.2064
00:48:02,1.20612,1.20641
00:48:06,1.20609,1.20641
00:48:06,1.20611,1.20641
00:48:07,1.20613,1.20641
00:48:10,1.20609,1.2064
00:48:10,1.20615,1.20641
00:48:10,1.20615,1.20642
00:48:11,1.20617,1.20642
00:48:15,1.20612,1.20641
00:48:15,1.20614,1.20641
00:48:15,1.20614,1.20642
00:48:18,1.20612,1.2064
00:48:18,1.20609,1.2064
00:48:19,1.20609,1.20643
00:48:19,1.20614,1.20644
00:48:19,1.20614,1.20646
00:48:26,1.20615,1.20646
00:48:26,1.20614,1.20646
00:48:26,1.20615,1.20647
00:48:26,1.20614,1.20646
00:48:26,1.20615,1.20647
00:48:27,1.20614,1.20646
00:48:27,1.20615,1.20647
00:48:30,1.20614,1.20647
00:48:30,1.20616,1.20647
00:48:30,1.20618,1.20649
00:48:39,1.20619,1.2065
00:48:39,1.20618,1.2065
00:48:51,1.20619,1.20652
00:48:56,1.20619,1.20653
00:48:57,1.2062,1.20653
00:48:57,1.2062,1.20654
00:48:58,1.20619,1.20654
00:49:09,1.20619,1.20652
00:49:10,1.20622,1.20652
00:49:40,1.20622,1.20653
00:49:42,1.2062,1.2065
00:49:46,1.2062,1.20653
00:49:53,1.20622,1.20653
00:49:58,1.20621,1.20653
00:50:04,1.20621,1.20652
00:50:09,1.20619,1.20652
00:50:10,1.20621,1.20652
00:50:25,1.20622,1.20652
00:50:33,1.2062,1.20651
00:51:37,1.20619,1.2065
00:51:43,1.20618,1.20649
00:52:12,1.20619,1.2065
00:52:45,1.20617,1.2065
00:53:11,1.20616,1.2065
00:53:53,1.20615,1.20649
00:53:54,1.20615,1.20648
00:54:19,1.20614,1.20648
00:55:10,1.20614,1.20647
00:56:07,1.20613,1.20647
00:56:35,1.20615,1.20648
00:56:36,1.20614,1.20648
00:56:51,1.20613,1.20648
00:56:54,1.20612,1.20647
00:58:20,1.20611,1.20639
00:58:20,1.20612,1.20639
00:58:20,1.20613,1.20639
00:58:22,1.20612,1.20638
00:58:22,1.20613,1.20639
00:58:26,1.20611,1.2064
00:58:27,1.2061,1.20635
00:58:27,1.2061,1.20634
00:58:29,1.2061,1.20635
00:58:31,1.20609,1.20635
00:58:34,1.20611,1.20636
00:58:34,1.20612,1.20644
00:58:34,1.20612,1.20647
00:58:37,1.20614,1.20648
00:58:39,1.20612,1.20648
00:58:41,1.20612,1.20649
00:58:43,1.20612,1.20648
00:59:15,1.20615,1.20649
00:59:15,1.20617,1.20649
00:59:18,1.20613,1.20649
00:59:18,1.20612,1.20649
00:59:22,1.20612,1.20648
00:59:25,1.20612,1.20649
00:59:25,1.20613,1.20649
00:59:26,1.20614,1.2065
00:59:27,1.20616,1.2065
00:59:27,1.20615,1.2065
00:59:27,1.20616,1.2065
00:59:49,1.20616,1.20651
00:59:51,1.20615,1.20648
00:59:52,1.20617,1.2065
00:59:52,1.20618,1.20651
00:59:52,1.20619,1.20651
00:59:52,1.20618,1.2065
00:59:52,1.20619,1.20652
00:59:52,1.20618,1.20652
00:59:53,1.20618,1.20651
00:59:53,1.20618,1.20649
00:59:54,1.2062,1.20649
00:59:54,1.20621,1.20649
00:59:54,1.20621,1.20651
00:59:55,1.20624,1.20654
00:59:55,1.20624,1.20655
00:59:55,1.20622,1.20654
00:59:55,1.20622,1.20651
00:59:55,1.20622,1.20654
00:59:55,1.20622,1.20652
00:59:55,1.20622,1.20651
00:59:55,1.20619,1.2065
00:59:57,1.20618,1.20652
00:59:57,1.20622,1.20651
00:59:57,1.20621,1.20651
00:59:57,1.20624,1.20651
00:59:58,1.20624,1.20652
00:59:58,1.20623,1.20651
00:59:58,1.20621,1.20651
00:59:59,1.2062,1.2065
01:00:00,1.20621,1.2065
01:00:00,1.2062,1.2065
01:00:00,1.2062,1.20651
01:00:01,1.2062,1.2065
01:00:01,1.20618,1.2065
01:00:02,1.20618,1.20651
01:00:02,1.20618,1.2065
01:00:02,1.20619,1.20651
01:00:02,1.20619,1.2065
01:00:02,1.20621,1.2065
01:00:03,1.20621,1.20651
01:00:03,1.20621,1.2065
01:00:03,1.20622,1.2065
01:00:03,1.20623,1.2065
01:00:04,1.20624,1.2065
01:00:04,1.20626,1.20656
01:00:04,1.20627,1.20659
01:00:04,1.20629,1.2066
01:00:04,1.2063,1.2066
01:00:04,1.20628,1.2066
01:00:04,1.20627,1.20662
01:00:04,1.2063,1.20662
